date;slp;temperature_2m_mean;sunrise;et0_fao_evapotranspiration;sunshine_duration;snowfall_sum;day_of_year;precipitation_hours;weathercode;windspeed_10m_max;rain_sum;holiday
2022-10-31;534342,842;0,3919280958835634;0,7061839159141791;-0,9661043263756933;-0,9073836475568617;-0,16080926572537088;1,1911841888529782;-0,5559308763057741;51;-0,8174616338723217;-0,44578343186345765;1
2022-11-01;577822,229;0,21772444749521777;0,7170141177004818;-0,9289696701424899;-0,6481866223951035;-0,16080926572537088;1,2007644052176707;0,06597566595312059;53;-0,2913642609392575;0,12631066238092203;1
2022-11-02;698055,438;-0,0904820073457012;0,7386745212730875;-0,5081102328328503;0,03312270266770421;-0,16080926572537088;1,2103446215823632;-0,3486286955528092;51;1,1912737900539236;-0,38556300089036505;0
2022-11-03;801404,736;-0,237885094443532;0,7603349248456932;-0,71853995148767;-0,3135134656550539;-0,16080926572537088;1,2199248379470558;-0,7632330570587389;3;0,28256014589681266;-0,47589364735000395;0
2022-11-04;832674,432;-0,1976842525077601;0,7819953284182989;-1,0651300763309026;-1,5965311102120545;-0,16080926572537088;1,2295050543117485;2,346299654235734;61;-0,8493463231409925;1,9329235915737;0
2022-11-05;898841,733;-0,425489023477135;0,8036557319909046;-0,8794567951648852;0,07317987727082849;-0,16080926572537088;1,239085270676441;-0,7632330570587389;3;-0,5942688089916279;-0,47589364735000395;0
2022-11-06;933041,713;-0,4388893041223924;0,8253161355635102;-0,6999726233710682;0,07210173869702871;-0,16080926572537088;1,2486654870411336;-0,7632330570587389;3;-0,06817143605856346;-0,47589364735000395;0
2022-11-07;849028,432;-0,06368144605518658;0,836146337349813;-0,6195142015324608;-0,5441181856787841;-0,16080926572537088;1,258245703405826;-0,1413265147998443;51;0,8405422080985476;-0,3554527854038187;0
2022-11-08;756853,83;0,15072304426893102;0,8578067409224187;-0,5142993422050509;0,05273792555946357;-0,16080926572537088;1,2678259197705186;-0,7632330570587389;3;-0,13194081459590437;-0,47589364735000395;0
2022-11-09;726591,043;0,27132557007624725;0,8794671444950244;-0,5823795452992573;-0,7546007705854382;-0,16080926572537088;1,2774061361352111;-0,3486286955528092;51;0,05936732101611892;-0,3554527854038187;0
2022-11-10;781976,567;-0,023480604119414425;0,9011275480676301;-0,7247290608598707;0,03689560300215612;-0,16080926572537088;1,2869863524999037;-0,5559308763057741;51;0,26661780126247775;-0,38556300089036505;0
2022-11-11;920288,784;-0,2110845331530174;0,9227879516402357;-0,8423221389316816;-0,46845086575253586;-0,16080926572537088;1,2965665688645962;-0,7632330570587389;3;-0,6899228767976396;-0,47589364735000395;0
2022-11-12;1028640,188;-0,6264932331559953;0,9444483552128414;-0,9475369982590914;0,009878993881693042;-0,16080926572537088;1,3061467852292887;-0,7632330570587389;3;-1,104423837290357;-0,47589364735000395;0
2022-11-13;1121945,737;-0,5594918299297085;0,9552785569991442;-1,0341845294698997;-0,22309950196070658;-0,16080926572537088;1,3157270015939813;-0,7632330570587389;3;-0,19571019313324586;-0,47589364735000395;0
2022-11-14;1138749,678;-0,5460915492844512;0,9769389605717499;-0,9537261076312922;-0,01646290161937477;-0,16080926572537088;1,3253072179586738;-0,7632330570587389;1;-0,1638255038645754;-0,47589364735000395;0
2022-11-15;1084138,576;-0,3450873396055909;0,9985993641443556;-0,9351587795146903;-0,02933040364333478;-0,16080926572537088;1,3348874343233663;-0,7632330570587389;3;-0,945000390947004;-0,47589364735000395;0
2022-11-16;1284794,344;-0,7202951976727968;1,0202597677169611;-1,176534045030513;-1,5965311102120545;-0,16080926572537088;1,3444676506880588;1,3097887504709098;53;0,6014070385835183;0,06609023140782945;1
2022-11-17;1498318,446;-0,9346996879969145;1,031089969503264;-1,0341845294698997;-1,5965311102120545;-0,16080926572537088;1,3540478670527516;1,7243931119768394;53;1,9565063325020176;0,8790660495445795;0
2022-11-18;1881001,448;-1,5779131589692672;1,0527503730758698;-1,1579667169139112;-1,3946052270557028;0,2008338081737576;1,3636280834174441;0,27327784670608546;71;0,41009890297149504;-0,32534256991727245;0
2022-11-19;1937284,377;-1,752116807357613;1,0744107766484754;-1,0651300763309026;-0,29288968037728347;0,562476882072886;1,3732082997821367;0,06597566595312059;71;-0,5304994304542867;-0,47589364735000395;0
