date;slp;day_of_year;apparent_temperature_mean;temperature_2m_mean;apparent_temperature_max;temperature_2m_max;sunrise
2023-01-05;1306637,97;-1,6733005041900928;-0,4929573537053801;-0,3852881815413631;-0,7661367797357673;-0,6462017209385376;1,5184490498868917
2023-01-06;1273884,593;-1,6637202878254003;-0,4041873152397658;-0,425489023477135;-0,4849080170115062;-0,45572241301790595;1,5076188481005888
2023-01-07;1186534,471;-1,6541400714607077;-0,4041873152397658;-0,46568986541290713;-0,4346885950964595;-0,5152471967431034;1,5076188481005888
2023-01-08;1304926,764;-1,6445598550960152;-0,43747607966437113;-0,425489023477135;-0,5853468608415995;-0,658106677683577;1,4967886463142859
2023-01-09;1357404,594;-1,6349796387313227;-0,6372086662120032;-0,6398935138012527;-0,7360051265867393;-0,8009661586240509;1,4967886463142859
2023-01-10;1435577,2;-1,6253994223666302;-0,7703637239104246;-0,7604960396085688;-0,8665756235658606;-0,8962058125843666;1,485958444527983
2023-01-11;1464097,477;-1,6158192060019376;-0,6261124114038015;-0,5594918299297085;-0,7259612422037299;-0,7771562451339717;1,4751282427416803
2023-01-12;1354243,793;-1,606238989637245;-0,5373423729381871;-0,3450873396055909;-0,695829589054702;-0,5509620669782216;1,4751282427416803
2023-01-13;1270064,706;-1,5966587732725526;-0,4818610988971782;-0,3316870589603336;-0,6556540515226648;-0,5985818939583796;1,4642980409553774
2023-01-14;1345769,993;-1,58707855690786;-0,6815936854448104;-0,5192909879939365;-0,786224548501786;-0,6223918074484587;1,4534678391690745
2023-01-15;1481004,769;-1,5774983405431675;-0,7592674691022228;-0,5594918299297085;-0,7058734734377113;-0,6223918074484587;1,4426376373827718
2023-01-16;1576175,532;-1,567918124178475;-0,9811925652662584;-0,8676982847706277;-1,0674533112260471;-1,003350423289722;1,4426376373827718
2023-01-17;1788979,176;-1,5583379078137822;-1,2142139162384957;-1,189305020256804;-1,2783748832692428;-1,2652594716805907;1,431807435596469
2023-01-18;2092557,797;-1,5487576914490897;-1,5581978152927511;-1,7119159654218408;-1,3285943051842894;-1,443833822856183;1,420977233810166
2023-01-19;2063773,122;-1,5391774750843972;-1,5249090508681458;-1,5645128783240099;-1,4491209177804014;-1,4081189526210642;1,4101470320238632
2023-01-20;2085610,517;-1,5295972587197046;-1,4694277768271369;-1,6315142815502968;-1,2783748832692428;-1,5033586065813802;1,3884866284512576
2023-01-21;2047736,829;-1,5200170423550121;-1,4250427575943296;-1,376908949290407;-1,4491209177804014;-1,455738779601222;1,3776564266649547
2023-01-22;2011506,483;-1,5104368259903196;-1,258598935471303;-1,336708107354635;-1,4089453802483642;-1,574788347051617;1,366826224878652
2023-01-23;2031771,238;-1,500856609625627;-1,203117661430294;-1,3099075460641203;-1,3687698427163268;-1,479548693091301;1,3559960230923491
2023-01-24;2086227,221;-1,4912763932609345;-1,3695614835533207;-1,524312036388238;-1,4591648021634107;-1,5866933037966564;1,3451658213060462
2023-01-25;2116669,506;-1,481696176896242;-1,2142139162384957;-1,3903092299356645;-1,3587259583333176;-1,5628833903065775;1,3235054177334407
2023-01-26;2198876,572;-1,4721159605315495;-1,3806577383615226;-1,5511125976787525;-1,589735299142532;-1,7652676549722488;1,3126752159471378
2023-01-27;2033308,44;-1,462535744166857;-1,2696951902795046;-1,3501083879998923;-1,3888576114823454;-1,4319288661111431;1,291014812374532
2023-01-28;2064832,401;-1,4529555278021644;-1,4805240316353385;-1,604713720259782;-1,4993403396954479;-1,6343131307768144;1,2801846105882293
2023-01-29;2040019,543;-1,4433753114374719;-1,3473689739369172;-1,296507265418863;-1,4290331490143828;-1,4319288661111431;1,2585242070156235
2023-01-30;1905423,113;-1,4337950950727791;-1,1920214066220922;-0,9749005299326865;-1,3085065364182709;-1,1104950339950772;1,2476940052293208
2023-01-31;1865191,383;-1,4242148787080866;-1,103251368156478;-0,9480999686421718;-1,218111576971187;-1,0985900772500377;1,226033601656715
2023-02-01;1818005,154;-1,414634662343394;-1,1365401325810833;-0,9480999686421718;-1,1678921550561403;-1,0628752070149194;1,2152033998704121
2023-02-02;1754956,674;-1,4050544459787015;-1,047770094115469;-0,9346996879969145;-1,0774971956090564;-0,9795405097996429;1,1935429962978066
2023-02-03;1681446,126;-1,395474229614009;-0,8924225268006443;-0,6666940750917675;-1,0373216580770193;-0,8009661586240509;1,1827127945115037
2023-02-04;1875622,4;-1,3858940132493165;-1,2696951902795046;-1,3099075460641203;-1,2783748832692428;-1,2890693851706696;1,1610523909388981
2023-02-05;2170940,11;-1,376313796884624;-1,6913528729911724;-1,8191182105838997;-1,5194281084614667;-1,5866933037966564;1,1393919873662923
2023-02-06;2299548,067;-1,3667335805199314;-1,5138127960599441;-1,6181140009050394;-1,4892964553124388;-1,5033586065813802;1,1285617855799897
2023-02-07;2297889,857;-1,357153364155239;-1,6913528729911724;-1,8727193331649292;-1,4591648021634107;-1,6105032172867353;1,1069013820073839
2023-02-08;2296971,563;-1,3475731477905464;-1,7690266566485848;-1,8727193331649292;-1,5495597616104946;-1,574788347051617;1,0852409784347783
2023-02-09;2200412,173;-1,3379929314258538;-1,658064108566567;-1,685115404131326;-1,4290331490143828;-1,4200239093661038;1,0635805748621725
